"","year|sex|name|n|prop"
"12008","1885|M|Gerald|23|1.9836820588894831e-4"
"12009","1885|M|Granville|23|1.9836820588894831e-4"
"12010","1885|M|Jonas|23|1.9836820588894831e-4"
"12011","1885|M|Josh|23|1.9836820588894831e-4"
"12012","1885|M|Lafayette|23|1.9836820588894831e-4"
"12013","1885|M|Leland|23|1.9836820588894831e-4"
"12014","1885|M|Pat|23|1.9836820588894831e-4"
"12015","1885|M|Pedro|23|1.9836820588894831e-4"
"12016","1885|M|Spencer|23|1.9836820588894831e-4"
"12017","1885|M|Walker|23|1.9836820588894831e-4"
"12018","1885|M|Ward|23|1.9836820588894831e-4"
"12019","1885|M|Wm|23|1.9836820588894831e-4"
"12020","1885|M|Arther|22|1.89743501285081e-4"
"12021","1885|M|Casper|22|1.89743501285081e-4"
"12022","1885|M|Israel|22|1.89743501285081e-4"
"12023","1885|M|Raleigh|22|1.89743501285081e-4"
"12024","1885|M|Sanford|22|1.89743501285081e-4"
"12025","1885|M|Sim|22|1.89743501285081e-4"
"12026","1885|M|Stewart|22|1.89743501285081e-4"
"12027","1885|M|Wilber|22|1.89743501285081e-4"
"12028","1885|M|Davis|21|1.8111879668121367e-4"
"12029","1885|M|Johnny|21|1.8111879668121367e-4"
"12030","1885|M|Milo|21|1.8111879668121367e-4"
"12031","1885|M|Murray|21|1.8111879668121367e-4"
"12032","1885|M|Myron|21|1.8111879668121367e-4"
"12033","1885|M|Olaf|21|1.8111879668121367e-4"
"12034","1885|M|Prince|21|1.8111879668121367e-4"
"12035","1885|M|Randolph|21|1.8111879668121367e-4"
"12036","1885|M|Rollie|21|1.8111879668121367e-4"
"12037","1885|M|Steven|21|1.8111879668121367e-4"
"12038","1885|M|Washington|21|1.8111879668121367e-4"
"12039","1885|M|Anna|20|1.7249409207734635e-4"
"12040","1885|M|Blaine|20|1.7249409207734635e-4"
"12041","1885|M|Burt|20|1.7249409207734635e-4"
"12042","1885|M|Dallas|20|1.7249409207734635e-4"
"12043","1885|M|Emmet|20|1.7249409207734635e-4"
"12044","1885|M|Gene|20|1.7249409207734635e-4"
"12045","1885|M|Loren|20|1.7249409207734635e-4"
"12046","1885|M|Madison|20|1.7249409207734635e-4"
"12047","1885|M|Nels|20|1.7249409207734635e-4"
"12048","1885|M|Orin|20|1.7249409207734635e-4"
"12049","1885|M|Wilford|20|1.7249409207734635e-4"
"12050","1885|M|Zack|20|1.7249409207734635e-4"
"12051","1885|M|Allan|19|1.6386938747347903e-4"
"12052","1885|M|Allie|19|1.6386938747347903e-4"
"12053","1885|M|Bertram|19|1.6386938747347903e-4"
"12054","1885|M|Clint|19|1.6386938747347903e-4"
"12055","1885|M|Dewitt|19|1.6386938747347903e-4"
"12056","1885|M|Emile|19|1.6386938747347903e-4"
"12057","1885|M|Ernst|19|1.6386938747347903e-4"
"12058","1885|M|Harmon|19|1.6386938747347903e-4"
"12059","1885|M|Larry|19|1.6386938747347903e-4"
"12060","1885|M|Merritt|19|1.6386938747347903e-4"
"12061","1885|M|Sandy|19|1.6386938747347903e-4"
"12062","1885|M|Bryant|18|1.552446828696117e-4"
"12063","1885|M|Buck|18|1.552446828696117e-4"
"12064","1885|M|Carlton|18|1.552446828696117e-4"
"12065","1885|M|Clay|18|1.552446828696117e-4"
"12066","1885|M|Elmore|18|1.552446828696117e-4"
"12067","1885|M|Fay|18|1.552446828696117e-4"
"12068","1885|M|Guss|18|1.552446828696117e-4"
"12069","1885|M|Judson|18|1.552446828696117e-4"
"12070","1885|M|Lem|18|1.552446828696117e-4"
"12071","1885|M|Lew|18|1.552446828696117e-4"
"12072","1885|M|Olin|18|1.552446828696117e-4"
"12073","1885|M|Omer|18|1.552446828696117e-4"
"12074","1885|M|Otho|18|1.552446828696117e-4"
"12075","1885|M|Ramon|18|1.552446828696117e-4"
"12076","1885|M|Sterling|18|1.552446828696117e-4"
"12077","1885|M|Troy|18|1.552446828696117e-4"
"12078","1885|M|Wash|18|1.552446828696117e-4"
"12079","1885|M|Abram|17|1.4661997826574439e-4"
"12080","1885|M|Addison|17|1.4661997826574439e-4"
"12081","1885|M|Al|17|1.4661997826574439e-4"
"12082","1885|M|Burl|17|1.4661997826574439e-4"
"12083","1885|M|Cary|17|1.4661997826574439e-4"
"12084","1885|M|Coleman|17|1.4661997826574439e-4"
"12085","1885|M|Elzie|17|1.4661997826574439e-4"
"12086","1885|M|Emerson|17|1.4661997826574439e-4"
"12087","1885|M|Fritz|17|1.4661997826574439e-4"
"12088","1885|M|Gerhard|17|1.4661997826574439e-4"
"12089","1885|M|Isom|17|1.4661997826574439e-4"
"12090","1885|M|Issac|17|1.4661997826574439e-4"
"12091","1885|M|Jean|17|1.4661997826574439e-4"
"12092","1885|M|Jordan|17|1.4661997826574439e-4"
"12093","1885|M|Josiah|17|1.4661997826574439e-4"
"12094","1885|M|Noble|17|1.4661997826574439e-4"
"12095","1885|M|Orval|17|1.4661997826574439e-4"
"12096","1885|M|Rex|17|1.4661997826574439e-4"
"12097","1885|M|Shirley|17|1.4661997826574439e-4"
"12098","1885|M|Tomas|17|1.4661997826574439e-4"
"12099","1885|M|Truman|17|1.4661997826574439e-4"
"12100","1885|M|Waldo|17|1.4661997826574439e-4"
"12101","1885|M|Warner|17|1.4661997826574439e-4"
"12102","1885|M|Adelbert|16|1.379952736618771e-4"
"12103","1885|M|Albin|16|1.379952736618771e-4"
"12104","1885|M|Axel|16|1.379952736618771e-4"
"12105","1885|M|Caleb|16|1.379952736618771e-4"
"12106","1885|M|Ellsworth|16|1.379952736618771e-4"
"12107","1885|M|Eric|16|1.379952736618771e-4"
"12108","1885|M|Jason|16|1.379952736618771e-4"
"12109","1885|M|Jonah|16|1.379952736618771e-4"
"12110","1885|M|Judge|16|1.379952736618771e-4"
"12111","1885|M|Leander|16|1.379952736618771e-4"
"12112","1885|M|Lenard|16|1.379952736618771e-4"
"12113","1885|M|Lige|16|1.379952736618771e-4"
"12114","1885|M|Orlando|16|1.379952736618771e-4"
"12115","1885|M|Pablo|16|1.379952736618771e-4"
"12116","1885|M|Reginald|16|1.379952736618771e-4"
"12117","1885|M|Tim|16|1.379952736618771e-4"
"12118","1885|M|Valentine|16|1.379952736618771e-4"
"12119","1885|M|Wilmer|16|1.379952736618771e-4"
"12120","1885|M|Aloysius|15|1.2937056905800977e-4"
"12121","1885|M|Bartholomew|15|1.2937056905800977e-4"
"12122","1885|M|Benjaman|15|1.2937056905800977e-4"
"12123","1885|M|Billie|15|1.2937056905800977e-4"
"12124","1885|M|Cicero|15|1.2937056905800977e-4"
"12125","1885|M|Early|15|1.2937056905800977e-4"
"12126","1885|M|Elza|15|1.2937056905800977e-4"
"12127","1885|M|Erastus|15|1.2937056905800977e-4"
"12128","1885|M|Giles|15|1.2937056905800977e-4"
"12129","1885|M|Gust|15|1.2937056905800977e-4"
"12130","1885|M|Hal|15|1.2937056905800977e-4"
"12131","1885|M|Hardy|15|1.2937056905800977e-4"
"12132","1885|M|Kelly|15|1.2937056905800977e-4"
"12133","1885|M|Mason|15|1.2937056905800977e-4"
"12134","1885|M|Nat|15|1.2937056905800977e-4"
"12135","1885|M|Omar|15|1.2937056905800977e-4"
"12136","1885|M|Pierce|15|1.2937056905800977e-4"
"12137","1885|M|Verne|15|1.2937056905800977e-4"
"12138","1885|M|Angus|14|1.2074586445414245e-4"
"12139","1885|M|Antone|14|1.2074586445414245e-4"
"12140","1885|M|Basil|14|1.2074586445414245e-4"
"12141","1885|M|Bennett|14|1.2074586445414245e-4"
"12142","1885|M|Buster|14|1.2074586445414245e-4"
"12143","1885|M|Clair|14|1.2074586445414245e-4"
"12144","1885|M|Cliff|14|1.2074586445414245e-4"
"12145","1885|M|Dell|14|1.2074586445414245e-4"
"12146","1885|M|Dolphus|14|1.2074586445414245e-4"
"12147","1885|M|Duncan|14|1.2074586445414245e-4"
"12148","1885|M|Elmo|14|1.2074586445414245e-4"
"12149","1885|M|Emma|14|1.2074586445414245e-4"
"12150","1885|M|Harris|14|1.2074586445414245e-4"
"12151","1885|M|Jesus|14|1.2074586445414245e-4"
"12152","1885|M|Kirby|14|1.2074586445414245e-4"
"12153","1885|M|Lamar|14|1.2074586445414245e-4"
"12154","1885|M|Len|14|1.2074586445414245e-4"
"12155","1885|M|Lucien|14|1.2074586445414245e-4"
"12156","1885|M|Malcolm|14|1.2074586445414245e-4"
"12157","1885|M|Oren|14|1.2074586445414245e-4"
"12158","1885|M|Phil|14|1.2074586445414245e-4"
"12159","1885|M|Thaddeus|14|1.2074586445414245e-4"
"12160","1885|M|Webster|14|1.2074586445414245e-4"
"12161","1885|M|Ashley|13|1.1212115985027513e-4"
"12162","1885|M|Bertha|13|1.1212115985027513e-4"
"12163","1885|M|Beverly|13|1.1212115985027513e-4"
"12164","1885|M|Carey|13|1.1212115985027513e-4"
"12165","1885|M|Elliott|13|1.1212115985027513e-4"
"12166","1885|M|Ethel|13|1.1212115985027513e-4"
"12167","1885|M|Everette|13|1.1212115985027513e-4"
"12168","1885|M|Evert|13|1.1212115985027513e-4"
"12169","1885|M|Gideon|13|1.1212115985027513e-4"
"12170","1885|M|Hayes|13|1.1212115985027513e-4"
"12171","1885|M|Henderson|13|1.1212115985027513e-4"
"12172","1885|M|Henery|13|1.1212115985027513e-4"
"12173","1885|M|Houston|13|1.1212115985027513e-4"
"12174","1885|M|Johnson|13|1.1212115985027513e-4"
"12175","1885|M|Jones|13|1.1212115985027513e-4"
"12176","1885|M|Jules|13|1.1212115985027513e-4"
"12177","1885|M|Lou|13|1.1212115985027513e-4"
"12178","1885|M|Lyle|13|1.1212115985027513e-4"
"12179","1885|M|Mat|13|1.1212115985027513e-4"
"12180","1885|M|Mathias|13|1.1212115985027513e-4"
"12181","1885|M|Pleasant|13|1.1212115985027513e-4"
"12182","1885|M|Rodney|13|1.1212115985027513e-4"
"12183","1885|M|Stuart|13|1.1212115985027513e-4"
"12184","1885|M|Turner|13|1.1212115985027513e-4"
"12185","1885|M|Wilburn|13|1.1212115985027513e-4"
"12186","1885|M|Wylie|13|1.1212115985027513e-4"
"12187","1885|M|Adrian|12|1.034964552464078e-4"
"12188","1885|M|Alpha|12|1.034964552464078e-4"
"12189","1885|M|Augustine|12|1.034964552464078e-4"
"12190","1885|M|Avery|12|1.034964552464078e-4"
"12191","1885|M|Benedict|12|1.034964552464078e-4"
"12192","1885|M|Bishop|12|1.034964552464078e-4"
"12193","1885|M|Brown|12|1.034964552464078e-4"
"12194","1885|M|Butler|12|1.034964552464078e-4"
"12195","1885|M|Cyril|12|1.034964552464078e-4"
"12196","1885|M|Doc|12|1.034964552464078e-4"
"12197","1885|M|Elvin|12|1.034964552464078e-4"
"12198","1885|M|Florence|12|1.034964552464078e-4"
"12199","1885|M|Frances|12|1.034964552464078e-4"
"12200","1885|M|Garland|12|1.034964552464078e-4"
"12201","1885|M|Heber|12|1.034964552464078e-4"
"12202","1885|M|Helmer|12|1.034964552464078e-4"
"12203","1885|M|Irwin|12|1.034964552464078e-4"
"12204","1885|M|Lacy|12|1.034964552464078e-4"
"12205","1885|M|Lawson|12|1.034964552464078e-4"
"12206","1885|M|Lonzo|12|1.034964552464078e-4"
"12207","1885|M|Merton|12|1.034964552464078e-4"
"12208","1885|M|Mervin|12|1.034964552464078e-4"
"12209","1885|M|Mont|12|1.034964552464078e-4"
"12210","1885|M|Norris|12|1.034964552464078e-4"
"12211","1885|M|Perley|12|1.034964552464078e-4"
"12212","1885|M|Ransom|12|1.034964552464078e-4"
"12213","1885|M|Santiago|12|1.034964552464078e-4"
"12214","1885|M|Tommie|12|1.034964552464078e-4"
"12215","1885|M|Tracy|12|1.034964552464078e-4"
"12216","1885|M|Vance|12|1.034964552464078e-4"
"12217","1885|M|Alford|11|9.48717506425405e-5"
"12218","1885|M|Aron|11|9.48717506425405e-5"
"12219","1885|M|Artie|11|9.48717506425405e-5"
"12220","1885|M|Aubrey|11|9.48717506425405e-5"
"12221","1885|M|Bertie|11|9.48717506425405e-5"
"12222","1885|M|Brooks|11|9.48717506425405e-5"
"12223","1885|M|Colonel|11|9.48717506425405e-5"
"12224","1885|M|Emmitt|11|9.48717506425405e-5"
"12225","1885|M|Ephraim|11|9.48717506425405e-5"
"12226","1885|M|Freddie|11|9.48717506425405e-5"
"12227","1885|M|Gabriel|11|9.48717506425405e-5"
"12228","1885|M|Junius|11|9.48717506425405e-5"
"12229","1885|M|Lincoln|11|9.48717506425405e-5"
"12230","1885|M|Lucious|11|9.48717506425405e-5"
"12231","1885|M|Luis|11|9.48717506425405e-5"
"12232","1885|M|Marcellus|11|9.48717506425405e-5"
"12233","1885|M|Margaret|11|9.48717506425405e-5"
"12234","1885|M|Micheal|11|9.48717506425405e-5"
"12235","1885|M|Mortimer|11|9.48717506425405e-5"
"12236","1885|M|Price|11|9.48717506425405e-5"
"12237","1885|M|Rolla|11|9.48717506425405e-5"
"12238","1885|M|Rowland|11|9.48717506425405e-5"
"12239","1885|M|Rupert|11|9.48717506425405e-5"
"12240","1885|M|Saul|11|9.48717506425405e-5"
"12241","1885|M|Travis|11|9.48717506425405e-5"
"12242","1885|M|Wellington|11|9.48717506425405e-5"
"12243","1885|M|Williams|11|9.48717506425405e-5"
"12244","1885|M|Alan|10|8.624704603867317e-5"
"12245","1885|M|Allison|10|8.624704603867317e-5"
"12246","1885|M|Alma|10|8.624704603867317e-5"
"12247","1885|M|Almon|10|8.624704603867317e-5"
"12248","1885|M|Ashby|10|8.624704603867317e-5"
"12249","1885|M|Bart|10|8.624704603867317e-5"
"12250","1885|M|Benton|10|8.624704603867317e-5"
"12251","1885|M|Birt|10|8.624704603867317e-5"
"12252","1885|M|Byrd|10|8.624704603867317e-5"
"12253","1885|M|Carter|10|8.624704603867317e-5"
"12254","1885|M|Dean|10|8.624704603867317e-5"
"12255","1885|M|Ewing|10|8.624704603867317e-5"
"12256","1885|M|Ezekiel|10|8.624704603867317e-5"
"12257","1885|M|Godfrey|10|8.624704603867317e-5"
"12258","1885|M|Harlan|10|8.624704603867317e-5"
"12259","1885|M|Haywood|10|8.624704603867317e-5"
"12260","1885|M|Herschel|10|8.624704603867317e-5"
"12261","1885|M|Hunter|10|8.624704603867317e-5"
"12262","1885|M|Isadore|10|8.624704603867317e-5"
"12263","1885|M|Lafe|10|8.624704603867317e-5"
"12264","1885|M|Larkin|10|8.624704603867317e-5"
"12265","1885|M|Melville|10|8.624704603867317e-5"
"12266","1885|M|Merrill|10|8.624704603867317e-5"
"12267","1885|M|Miguel|10|8.624704603867317e-5"
"12268","1885|M|Octave|10|8.624704603867317e-5"
"12269","1885|M|Olen|10|8.624704603867317e-5"
"12270","1885|M|Orrin|10|8.624704603867317e-5"
"12271","1885|M|Quincy|10|8.624704603867317e-5"
"12272","1885|M|Seymour|10|8.624704603867317e-5"
"12273","1885|M|Shelby|10|8.624704603867317e-5"
"12274","1885|M|Simeon|10|8.624704603867317e-5"
"12275","1885|M|Ted|10|8.624704603867317e-5"
"12276","1885|M|Thad|10|8.624704603867317e-5"
"12277","1885|M|Tobe|10|8.624704603867317e-5"
"12278","1885|M|West|10|8.624704603867317e-5"
"12279","1885|M|Worley|10|8.624704603867317e-5"
"12280","1885|M|Young|10|8.624704603867317e-5"
"12281","1885|M|Alec|9|7.762234143480585e-5"
"12282","1885|M|Alice|9|7.762234143480585e-5"
"12283","1885|M|Angelo|9|7.762234143480585e-5"
"12284","1885|M|Annie|9|7.762234143480585e-5"
"12285","1885|M|Anson|9|7.762234143480585e-5"
"12286","1885|M|Arley|9|7.762234143480585e-5"
"12287","1885|M|Arlie|9|7.762234143480585e-5"
"12288","1885|M|Art|9|7.762234143480585e-5"
"12289","1885|M|Benny|9|7.762234143480585e-5"
"12290","1885|M|Bradley|9|7.762234143480585e-5"
"12291","1885|M|Budd|9|7.762234143480585e-5"
"12292","1885|M|Cap|9|7.762234143480585e-5"
"12293","1885|M|Carleton|9|7.762234143480585e-5"
"12294","1885|M|Carson|9|7.762234143480585e-5"
"12295","1885|M|Clement|9|7.762234143480585e-5"
"12296","1885|M|Dana|9|7.762234143480585e-5"
"12297","1885|M|Dayton|9|7.762234143480585e-5"
"12298","1885|M|Denis|9|7.762234143480585e-5"
"12299","1885|M|Eldon|9|7.762234143480585e-5"
"12300","1885|M|Elige|9|7.762234143480585e-5"
"12301","1885|M|Elizabeth|9|7.762234143480585e-5"
"12302","1885|M|Fernando|9|7.762234143480585e-5"
"12303","1885|M|Finis|9|7.762234143480585e-5"
"12304","1885|M|Ford|9|7.762234143480585e-5"
"12305","1885|M|Garrett|9|7.762234143480585e-5"
"12306","1885|M|Hampton|9|7.762234143480585e-5"
"12307","1885|M|Harper|9|7.762234143480585e-5"
"12308","1885|M|Harvy|9|7.762234143480585e-5"
"12309","1885|M|Hector|9|7.762234143480585e-5"
"12310","1885|M|Hezekiah|9|7.762234143480585e-5"
"12311","1885|M|Hollis|9|7.762234143480585e-5"
"12312","1885|M|Jodie|9|7.762234143480585e-5"
"12313","1885|M|Jule|9|7.762234143480585e-5"
"12314","1885|M|Justin|9|7.762234143480585e-5"
"12315","1885|M|Kirk|9|7.762234143480585e-5"
"12316","1885|M|Leopold|9|7.762234143480585e-5"
"12317","1885|M|Lowell|9|7.762234143480585e-5"
"12318","1885|M|Manley|9|7.762234143480585e-5"
"12319","1885|M|Milford|9|7.762234143480585e-5"
"12320","1885|M|Minor|9|7.762234143480585e-5"
"12321","1885|M|Nicolas|9|7.762234143480585e-5"
"12322","1885|M|Okey|9|7.762234143480585e-5"
"12323","1885|M|Pierre|9|7.762234143480585e-5"
"12324","1885|M|Pleas|9|7.762234143480585e-5"
"12325","1885|M|Reece|9|7.762234143480585e-5"
"12326","1885|M|Richmond|9|7.762234143480585e-5"
"12327","1885|M|Rome|9|7.762234143480585e-5"
"12328","1885|M|Rose|9|7.762234143480585e-5"
"12329","1885|M|Rubin|9|7.762234143480585e-5"
"12330","1885|M|Terence|9|7.762234143480585e-5"
"12331","1885|M|Terry|9|7.762234143480585e-5"
"12332","1885|M|Tillman|9|7.762234143480585e-5"
"12333","1885|M|Tolbert|9|7.762234143480585e-5"
"12334","1885|M|Toney|9|7.762234143480585e-5"
"12335","1885|M|Wendell|9|7.762234143480585e-5"
"12336","1885|M|Willam|9|7.762234143480585e-5"
"12337","1885|M|Winfred|9|7.762234143480585e-5"
"12338","1885|M|Wright|9|7.762234143480585e-5"
"12339","1885|M|Wyatt|9|7.762234143480585e-5"
"12340","1885|M|Alonza|8|6.899763683093855e-5"
"12341","1885|M|Alvie|8|6.899763683093855e-5"
"12342","1885|M|Andres|8|6.899763683093855e-5"
"12343","1885|M|Barry|8|6.899763683093855e-5"
"12344","1885|M|Barton|8|6.899763683093855e-5"
"12345","1885|M|Baxter|8|6.899763683093855e-5"
"12346","1885|M|Billy|8|6.899763683093855e-5"
"12347","1885|M|Brice|8|6.899763683093855e-5"
"12348","1885|M|Burley|8|6.899763683093855e-5"
"12349","1885|M|Burr|8|6.899763683093855e-5"
"12350","1885|M|Campbell|8|6.899763683093855e-5"
"12351","1885|M|Claire|8|6.899763683093855e-5"
"12352","1885|M|Clare|8|6.899763683093855e-5"
"12353","1885|M|Cleo|8|6.899763683093855e-5"
"12354","1885|M|Cooper|8|6.899763683093855e-5"
"12355","1885|M|Coy|8|6.899763683093855e-5"
"12356","1885|M|Crawford|8|6.899763683093855e-5"
"12357","1885|M|Dalton|8|6.899763683093855e-5"
"12358","1885|M|Danial|8|6.899763683093855e-5"
"12359","1885|M|Dorsey|8|6.899763683093855e-5"
"12360","1885|M|Earley|8|6.899763683093855e-5"
"12361","1885|M|Egbert|8|6.899763683093855e-5"
"12362","1885|M|Eldridge|8|6.899763683093855e-5"
"12363","1885|M|Elzy|8|6.899763683093855e-5"
"12364","1885|M|Fate|8|6.899763683093855e-5"
"12365","1885|M|Ferd|8|6.899763683093855e-5"
"12366","1885|M|Fielding|8|6.899763683093855e-5"
"12367","1885|M|Finley|8|6.899763683093855e-5"
"12368","1885|M|Gaston|8|6.899763683093855e-5"
"12369","1885|M|Gertrude|8|6.899763683093855e-5"
"12370","1885|M|Guadalupe|8|6.899763683093855e-5"
"12371","1885|M|Hamilton|8|6.899763683093855e-5"
"12372","1885|M|Harve|8|6.899763683093855e-5"
"12373","1885|M|Hermon|8|6.899763683093855e-5"
"12374","1885|M|Howell|8|6.899763683093855e-5"
"12375","1885|M|Ivory|8|6.899763683093855e-5"
"12376","1885|M|June|8|6.899763683093855e-5"
"12377","1885|M|Lemon|8|6.899763683093855e-5"
"12378","1885|M|Levy|8|6.899763683093855e-5"
"12379","1885|M|Llewellyn|8|6.899763683093855e-5"
"12380","1885|M|Ludwig|8|6.899763683093855e-5"
"12381","1885|M|Matthias|8|6.899763683093855e-5"
"12382","1885|M|Maxwell|8|6.899763683093855e-5"
"12383","1885|M|Miller|8|6.899763683093855e-5"
"12384","1885|M|Morton|8|6.899763683093855e-5"
"12385","1885|M|Noel|8|6.899763683093855e-5"
"12386","1885|M|Nora|8|6.899763683093855e-5"
"12387","1885|M|Norton|8|6.899763683093855e-5"
"12388","1885|M|Orange|8|6.899763683093855e-5"
"12389","1885|M|Palmer|8|6.899763683093855e-5"
"12390","1885|M|Park|8|6.899763683093855e-5"
"12391","1885|M|Reese|8|6.899763683093855e-5"
"12392","1885|M|Roderick|8|6.899763683093855e-5"
"12393","1885|M|Rolland|8|6.899763683093855e-5"
"12394","1885|M|Sampson|8|6.899763683093855e-5"
"12395","1885|M|Sanders|8|6.899763683093855e-5"
"12396","1885|M|Shelton|8|6.899763683093855e-5"
"12397","1885|M|Spurgeon|8|6.899763683093855e-5"
"12398","1885|M|Sumner|8|6.899763683093855e-5"
"12399","1885|M|Theo|8|6.899763683093855e-5"
"12400","1885|M|Thurman|8|6.899763683093855e-5"
"12401","1885|M|Verner|8|6.899763683093855e-5"
"12402","1885|M|Wayman|8|6.899763683093855e-5"
"12403","1885|M|Webb|8|6.899763683093855e-5"
"12404","1885|M|Wilton|8|6.899763683093855e-5"
"12405","1885|M|Adolf|7|6.0372932227071224e-5"
"12406","1885|M|Alois|7|6.0372932227071224e-5"
"12407","1885|M|Bailey|7|6.0372932227071224e-5"
"12408","1885|M|Bascom|7|6.0372932227071224e-5"
"12409","1885|M|Benjamine|7|6.0372932227071224e-5"
"12410","1885|M|Bessie|7|6.0372932227071224e-5"
"12411","1885|M|Bonnie|7|6.0372932227071224e-5"
"12412","1885|M|Brady|7|6.0372932227071224e-5"
"12413","1885|M|Bruno|7|6.0372932227071224e-5"
"12414","1885|M|Burney|7|6.0372932227071224e-5"
"12415","1885|M|Burrell|7|6.0372932227071224e-5"
"12416","1885|M|Cassius|7|6.0372932227071224e-5"
"12417","1885|M|Clemens|7|6.0372932227071224e-5"
"12418","1885|M|Cloyd|7|6.0372932227071224e-5"
"12419","1885|M|Connie|7|6.0372932227071224e-5"
"12420","1885|M|Cornelious|7|6.0372932227071224e-5"
"12421","1885|M|Davie|7|6.0372932227071224e-5"
"12422","1885|M|Dillard|7|6.0372932227071224e-5"
"12423","1885|M|Earlie|7|6.0372932227071224e-5"
"12424","1885|M|Elie|7|6.0372932227071224e-5"
"12425","1885|M|Ellen|7|6.0372932227071224e-5"
"12426","1885|M|Enrique|7|6.0372932227071224e-5"
"12427","1885|M|Ephriam|7|6.0372932227071224e-5"
"12428","1885|M|Epifanio|7|6.0372932227071224e-5"
"12429","1885|M|Erick|7|6.0372932227071224e-5"
"12430","1885|M|Essie|7|6.0372932227071224e-5"
"12431","1885|M|Eustace|7|6.0372932227071224e-5"
"12432","1885|M|Fayette|7|6.0372932227071224e-5"
"12433","1885|M|Garner|7|6.0372932227071224e-5"
"12434","1885|M|Gary|7|6.0372932227071224e-5"
"12435","1885|M|Gee|7|6.0372932227071224e-5"
"12436","1885|M|Geo|7|6.0372932227071224e-5"
"12437","1885|M|Glover|7|6.0372932227071224e-5"
"12438","1885|M|Hallie|7|6.0372932227071224e-5"
"12439","1885|M|Hamp|7|6.0372932227071224e-5"
"12440","1885|M|Hosteen|7|6.0372932227071224e-5"
"12441","1885|M|Hyrum|7|6.0372932227071224e-5"
"12442","1885|M|Isidor|7|6.0372932227071224e-5"
"12443","1885|M|Julia|7|6.0372932227071224e-5"
"12444","1885|M|Junior|7|6.0372932227071224e-5"
"12445","1885|M|Junious|7|6.0372932227071224e-5"
"12446","1885|M|Lark|7|6.0372932227071224e-5"
"12447","1885|M|Laurance|7|6.0372932227071224e-5"
